,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Helthcare_2,Shops_1,Shops_2,Rooms_outlier,HouseFloor_outlier,HouseYear_outlier,LifeSquare_nan,DistrictSize,new_district,IsDistrictLarge,MedPriceByDistrict,MedPriceByFloorYear,Price
3588,2.0,44.83501613943867,30.72815667426836,5.0,3,5.0,1963,0.034331497,1,1,25,5487,3,0,4,1,0,0,0,0,117.0,0,1,184381.69668389653,180026.27472052464,167841.83456160125
3589,2.0,47.91777171886912,30.918685354524595,8.0,4,14.0,2010,0.13012277,1,1,8,1986,0,0,0,1,0,0,0,0,197.0,0,1,189407.4278287192,256017.8137527494,153054.15089485556
3590,3.0,79.080201425295,47.3213028586996,8.0,14,14.0,2002,0.093442564,1,1,23,4635,5,2,4,1,0,0,0,0,18.0,0,0,411880.5586631723,250613.2151511065,445369.934864463
3591,4.0,101.00516602909902,100.50154657321222,10.0,6,17.0,2000,0.090799103,1,1,74,19083,2,5,15,1,0,0,0,0,66.0,0,0,408648.8872857861,231293.38628897647,430537.78723214567
3592,1.0,54.56075678928648,48.56075678928648,3.0,5,16.0,2018,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,1,79.0,0,0,165107.70627407625,170847.41676632906,167469.05133727627
3593,1.0,38.74370289661279,22.877385915883615,6.0,4,9.0,1979,0.225824954,0,1,41,6558,7,3,2,1,0,0,0,0,74.0,0,0,149725.71044079834,188753.1630208684,158707.44267421556
3594,2.0,48.542098620548046,33.86204023435176,5.0,4,5.0,1963,0.225824954,0,1,41,6558,7,3,2,1,0,0,0,0,88.0,0,0,199395.98992073943,188753.1630208684,185169.47895327432
3595,2.0,61.44316524410603,64.4780442374249,3.0,5,17.0,2016,0.2432045189999999,1,1,5,1564,0,0,0,1,0,0,0,0,333.0,0,1,178456.9735752324,170847.41676632906,174595.13252631685
3596,1.0,38.59521067473601,22.895884464677557,8.0,14,17.0,1992,0.161531741,1,1,25,5648,1,2,4,1,0,1,0,0,197.0,0,1,136573.03323644644,232825.53906714258,139029.17372231037
3597,1.0,43.38344767685091,39.63523541755307,3.0,3,4.0,2017,0.034656082,1,1,0,168,0,0,0,1,0,0,0,0,377.0,0,1,103905.55860519898,161884.91034616335,108070.23505962145
3598,1.0,45.13309684365087,18.20395548531157,11.0,4,17.0,2016,0.072157581,1,1,2,629,1,0,0,0,0,0,0,0,153.0,0,1,129252.44008922527,170847.41676632906,110383.63153110578
3599,2.0,65.52805771009083,56.83207583562583,3.0,2,10.0,2015,7.81528e-05,1,1,22,6398,141,3,23,1,0,0,0,0,152.0,0,1,177872.2651876468,161884.91034616335,186288.35224402006
3600,2.0,78.53043555955043,72.53043555955043,3.0,7,13.0,1977,0.019508796,1,1,37,7687,11,5,5,1,0,1,0,1,52.0,0,0,351829.8901730456,192538.8720151198,404834.0194869645
3601,1.0,38.073661492890366,32.073661492890366,3.0,9,13.0,1977,0.049637257,1,1,34,7759,0,1,3,1,0,1,0,1,104.0,0,1,191641.67652114877,192538.8720151198,206000.26095150207
3602,3.0,77.14029916443603,71.14029916443603,3.0,21,25.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,1,377.0,0,1,155760.41968882288,175836.38525932154,199317.3008467105
3603,1.0,33.85286195621289,21.128579102844885,6.0,4,9.0,1979,0.1363303,1,1,30,6141,10,3,6,1,0,0,0,0,29.0,0,0,246219.24186211318,188753.1630208684,189666.1997127545
3604,2.0,64.67383121815176,1.327006595053438,3.0,17,17.0,1977,0.43788524,1,1,23,5735,3,0,5,1,0,0,0,0,106.0,0,1,162550.15731117668,175836.38525932154,180777.18523714744
3605,2.0,51.58299683059344,35.96392074686476,8.0,6,10.0,1994,0.041116354,1,1,53,14892,4,1,4,1,0,0,0,0,45.0,0,0,240755.9944742589,231293.38628897647,217959.99422286268
3606,2.0,47.919918217055645,31.45734459773712,6.0,9,9.0,1972,0.3139245519999999,1,1,22,4625,11,2,10,1,0,0,0,0,104.0,0,1,273668.1661394873,192538.8720151198,248577.0485238478
3607,2.0,43.86079994680626,29.228625237992027,5.0,3,5.0,1971,0.161531741,1,1,25,5648,1,2,4,1,0,0,0,0,197.0,0,1,189407.4278287192,180026.27472052464,163946.99626251773
3608,1.0,44.76168586553169,38.76168586553169,3.0,17,17.0,1977,0.43788524,1,1,23,5735,3,0,5,1,0,0,0,1,106.0,0,1,120976.87235354321,175836.38525932154,127817.32053571452
3609,2.0,63.95926453819796,62.86548044557145,3.0,16,17.0,2018,0.2432045189999999,1,1,5,1564,0,0,0,1,0,0,0,0,333.0,0,1,178456.9735752324,218538.048236916,178954.0221263488
3610,2.0,65.08694185300672,65.84968925607878,3.0,9,17.0,1977,0.371148999,1,1,34,7065,1,2,5,1,0,0,0,0,102.0,0,1,170900.2142682733,192538.8720151198,178641.31039009686
3611,2.0,48.23674230027082,28.164844407759023,5.0,2,5.0,1967,0.133215333,1,1,49,11395,3,3,4,0,0,0,0,0,77.0,0,0,208701.6173203945,180026.27472052464,173970.21777726067
3612,3.0,82.78539543057235,76.78539543057235,3.0,5,17.0,1977,0.2432045189999999,1,1,5,1564,0,0,0,1,0,0,0,1,333.0,0,1,215450.1170981757,188753.1630208684,216498.10165861878
3613,3.0,77.40637155066531,75.99495864522427,3.0,1,1.0,2014,0.2432045189999999,1,1,5,1564,0,0,0,1,0,0,0,0,333.0,0,1,215450.1170981757,183654.6970119634,210550.65051170057
3614,2.0,54.54498573640749,34.52752787464356,9.0,13,17.0,1997,0.041365446,1,1,31,5569,0,1,4,1,0,0,0,0,39.0,0,0,235745.16441714685,232825.53906714258,233600.97445530037
3615,2.0,57.951740996713134,61.2346488837044,3.0,5,13.0,1977,0.43788524,1,1,23,5735,3,0,5,1,0,1,0,0,106.0,0,1,162550.15731117668,188753.1630208684,157502.60442523254
3616,2.0,64.88897224754545,37.95172857239746,7.0,4,8.0,1958,0.151346216,1,0,32,5889,10,4,1,1,0,0,0,0,36.0,0,0,328784.51259435073,188753.1630208684,312050.29648815625
3617,1.0,38.691959808951054,21.008193037816696,10.0,6,12.0,1973,0.040242764,1,1,25,3478,11,3,1,1,0,1,0,0,38.0,0,0,177518.08750017488,192538.8720151198,183888.80997495842
3618,3.0,80.06655313709614,50.119197721007886,10.0,8,17.0,2001,0.236108458,1,1,16,3893,27,3,10,1,0,0,0,0,6.0,0,0,365212.5753770981,221027.67238496797,418245.834275873
3619,2.0,82.39286268616323,42.16329910771633,6.0,14,25.0,2012,0.371148999,1,1,34,7065,1,2,5,1,0,0,0,0,102.0,0,1,170900.2142682733,173987.19085325956,208634.03717100047
3620,2.0,59.47879834312319,36.49312865886529,12.0,14,17.0,2011,0.2432045189999999,1,1,5,1564,0,0,0,1,0,0,0,0,333.0,0,1,178456.9735752324,173987.19085325956,179594.80665755272
3621,3.0,83.21984556315395,44.13803618992448,12.0,11,12.0,2004,0.012338886,1,1,35,5776,1,2,4,1,0,0,0,0,66.0,0,0,219896.8919828708,250613.2151511065,322684.1606323901
3622,2.0,35.873717265974456,23.48619441792896,5.0,8,9.0,1974,0.069660344,1,1,31,6119,4,1,2,1,0,0,0,0,38.0,0,0,197397.87209897905,192538.8720151198,175203.50023419436
3623,1.0,52.9806866426808,51.51383709885996,12.0,11,17.0,2017,0.072157581,1,1,2,629,1,0,0,0,0,0,0,0,578.0,0,1,117801.20493288733,173987.19085325956,153594.56224855187
3624,1.0,37.194157898383,20.4465895464994,8.0,2,17.0,1995,0.0,1,1,27,4798,0,2,8,1,0,0,0,0,42.0,0,0,175108.93166215313,204940.08260898892,179637.93211552006
3625,2.0,61.26185113436299,35.557495442728126,12.0,12,17.0,2010,0.007658515,1,1,35,7077,56,3,19,1,0,0,0,0,3.0,0,0,350486.36907059106,250613.2151511065,358918.01614098216
3626,1.0,40.44674275711029,18.90466077231221,7.0,13,14.0,2012,0.309479124,1,1,35,7715,4,0,6,1,0,0,0,0,52.0,0,0,216252.17453812467,173987.19085325956,178598.85376184355
3627,2.0,46.559580087832856,33.30825412830499,6.0,2,9.0,1969,0.050755569,1,1,24,5469,1,0,1,1,0,0,0,0,30.0,0,0,216816.04304193016,180026.27472052464,202714.21344797796
3628,1.0,56.667831977242,23.5942302054758,12.0,4,9.0,1999,0.017647053,1,1,2,469,0,0,0,1,0,0,0,0,578.0,0,1,117801.20493288733,227067.53387831067,157955.9687440393
3629,2.0,63.93604051953959,29.62213103328339,6.0,1,3.0,2016,0.011654127,1,1,4,915,0,0,0,1,0,1,0,0,578.0,0,1,167073.34395124693,183654.6970119634,158654.06830195858
3630,3.0,67.22446970389089,39.74117244010527,8.0,2,9.0,1972,0.3139245519999999,1,1,22,4625,11,2,10,1,0,1,0,0,104.0,0,1,359065.28723006113,180026.27472052464,306258.0948484801
3631,1.0,35.55122923164247,22.80374032026064,6.0,6,9.0,1980,0.194489265,1,1,47,8004,3,3,5,1,0,1,0,0,117.0,0,1,154154.1164650999,192538.8720151198,153889.92821963853
3632,2.0,65.0976105413302,59.0976105413302,3.0,6,17.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,0,0,0,1,445.0,0,1,202078.69215108693,192538.8720151198,202641.88641488602
3633,1.0,36.54107365097619,22.335605087445146,6.0,1,9.0,1979,0.0,1,1,39,8647,0,0,5,1,0,0,0,0,23.0,0,0,166765.5074582915,178342.56686107177,161516.7242737597
3634,2.0,49.41694304254325,30.89847588936724,5.0,5,5.0,1975,0.4288258179999999,1,1,25,5011,8,0,2,1,0,0,0,0,45.0,0,0,197795.5718296234,188753.1630208684,181101.425395704
3635,2.0,46.84290607335274,31.91581332412824,5.0,5,5.0,1968,0.033493708,1,1,66,10573,1,3,8,1,0,0,0,0,66.0,0,0,188197.95934809052,188753.1630208684,166159.78110227772
3636,3.0,68.57499381319145,44.62498120034637,7.0,2,9.0,1968,0.175054867,1,1,36,10055,3,1,0,1,0,0,0,0,55.0,0,0,313103.18033829203,180026.27472052464,269045.9027991935
3637,3.0,79.23918092270458,50.06269872212529,10.0,11,22.0,1997,0.041116354,1,1,53,14892,4,1,4,1,0,0,0,0,45.0,0,0,308119.3964254637,232825.53906714258,329607.8833891288
3638,2.0,40.446433988327634,24.67716186216028,7.0,1,5.0,1963,0.306977489,1,1,27,5148,14,5,7,1,0,1,0,0,3.0,0,0,190773.10600064468,178342.56686107177,193109.3811233684
3639,3.0,81.73904706914706,75.73904706914706,3.0,1,1.0,1977,0.195781053,1,1,23,5212,6,3,2,1,0,1,0,1,71.0,0,0,417664.8974412597,178342.56686107177,431006.68944453413
3640,1.0,34.16364847201171,20.12926513469989,7.0,6,9.0,1970,0.309479124,1,1,35,7715,4,0,6,1,0,0,0,0,54.0,0,0,166237.76486473437,192538.8720151198,155141.43925559882
3641,3.0,57.81973649752261,42.15438148196627,5.0,5,5.0,1963,0.118537385,1,1,30,6207,1,1,0,1,0,0,0,0,53.0,0,0,363886.2919504811,188753.1630208684,260620.26466180116
3642,2.0,61.11146260663723,55.11146260663723,3.0,17,20.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,0,0,0,1,445.0,0,1,202078.69215108693,175836.38525932154,191819.28726498288
3643,3.0,61.47639113111411,41.36174174915505,5.0,2,9.0,1974,0.135649789,1,1,46,7960,6,3,11,1,0,1,0,0,34.0,0,0,283410.5701963009,180026.27472052464,242844.94022804557
3644,2.0,49.91011626009344,31.331926463723807,9.0,3,12.0,1978,0.0077202819999999,1,1,38,4788,2,0,4,1,0,0,0,0,15.0,0,0,221518.14516557023,180026.27472052464,220443.99896809142
3645,1.0,34.88540158435156,3.229646197323332,3.0,23,25.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,0,0,0,578.0,0,1,117801.20493288733,175836.38525932154,100250.90759546503
3646,3.0,78.95741488093566,46.03739023922866,10.0,5,17.0,1989,0.025609157,1,1,33,5261,0,3,1,1,0,0,0,0,445.0,0,1,244044.14116421936,227067.53387831067,245945.17091362562
3647,1.0,31.20241471022778,20.416058214796795,5.0,5,5.0,1965,0.0922906419999999,1,1,21,4346,2,1,2,1,0,0,0,0,90.0,0,0,161307.525553652,188753.1630208684,137135.42255999887
3648,2.0,63.51602545003964,63.30459923450146,3.0,5,18.0,2015,0.089039719,1,1,33,7976,5,0,11,1,0,0,0,0,15.0,0,0,224058.39806136725,170847.41676632906,264257.6394807732
3649,1.0,35.962335240565274,21.69321265923093,7.0,8,12.0,1975,0.050900058,1,1,43,10621,1,2,3,1,0,0,0,0,50.0,0,0,148565.0565610389,192538.8720151198,152408.22378659382
3650,2.0,49.74802654446424,32.01304652042161,5.0,8,9.0,1968,0.3139245519999999,1,1,22,4625,11,2,10,1,0,0,0,0,104.0,0,1,273668.1661394873,192538.8720151198,247853.2554145556
3651,2.0,59.463678292881546,47.463678292881546,9.0,19,19.0,1977,0.2114012139999999,1,1,9,1892,0,0,1,1,0,0,0,1,578.0,0,1,167073.34395124693,175836.38525932154,147399.63598520707
3652,1.0,42.10351127275372,14.902370780710934,8.0,10,24.0,2015,0.111627393,1,1,50,12238,8,2,3,1,0,0,0,0,19.0,0,0,174918.16637485666,173987.19085325956,188015.41117228538
3653,1.0,49.83759525972453,43.83759525972453,3.0,1,1.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,1,0,1,153.0,0,1,129252.44008922527,178342.56686107177,137493.94401396607
3654,3.0,71.60730439307244,52.38414906994439,7.0,5,6.0,1918,0.327018035,1,1,12,2270,23,1,0,1,0,0,0,0,7.0,0,0,439076.91747314425,385584.6012831924,424249.72977900895
3655,3.0,82.28881235702909,76.28881235702909,3.0,16,17.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,0,0,0,1,445.0,0,1,244044.14116421936,175836.38525932154,260820.01706207305
3656,1.0,21.511538921678163,12.234302595795096,3.0,2,5.0,1970,0.127811589,1,1,28,7287,5,1,3,1,0,0,0,0,46.0,0,0,189283.79775376833,180026.27472052464,140711.3176252599
3657,2.0,44.8459051638337,28.10125492276522,5.0,2,8.0,1966,0.069660344,1,1,31,6119,4,1,2,1,0,0,0,0,65.0,0,0,183686.64593408792,180026.27472052464,181778.6145347439
3658,2.0,62.16728312575921,56.16728312575921,3.0,11,22.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,0,0,0,1,445.0,0,1,202078.69215108693,184486.69433545138,192746.7085674316
3659,1.0,44.80608996300601,38.80608996300601,3.0,8,17.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,0,0,0,1,445.0,0,1,147390.42564321414,192538.8720151198,140874.60359197442
3660,3.0,75.60085827318093,55.329212970397016,8.0,5,6.0,1928,0.0,1,1,30,7538,87,5,5,1,0,0,0,0,11.0,0,0,480227.2662022432,385584.6012831924,526228.4145889854
3661,2.0,53.148626936761005,47.148626936761005,3.0,11,12.0,1977,0.034656082,1,1,0,168,0,0,0,1,0,0,0,1,377.0,0,1,143681.1841476016,184486.69433545138,109887.75696387579
3662,3.0,67.61670453550299,40.21576540180365,8.0,9,9.0,1977,0.210473241,1,1,11,2398,2,3,0,1,0,0,0,0,7.0,0,0,445074.9565519652,192538.8720151198,363118.90362853376
3663,2.0,55.860983176004495,31.90953679903747,8.0,5,12.0,1984,6.99893e-05,1,1,46,10309,1,1,16,1,0,0,0,0,66.0,0,0,228796.54255505843,227067.53387831067,186280.02639738834
3664,1.0,38.30621794005247,18.763480003319486,10.0,9,19.0,1976,0.118537385,1,1,30,6207,1,1,0,1,0,0,0,0,53.0,0,0,173003.93995624562,192538.8720151198,191696.91251001752
3665,2.0,62.5937866412943,59.78684445263104,10.0,1,16.0,1981,0.002211665,1,1,39,7614,3,1,5,0,0,0,0,0,153.0,0,1,180325.76601073224,184563.26549625464,221582.720906204
3666,1.0,41.22307894813133,42.42624783889977,3.0,13,17.0,2015,0.011654127,1,1,4,915,0,0,0,1,0,0,0,0,578.0,0,1,117801.20493288733,173987.19085325956,116937.66200427775
3667,2.0,81.50085302777929,75.50085302777929,3.0,3,13.0,1977,0.309479124,1,1,35,7715,4,0,6,1,0,1,0,1,79.0,0,0,240307.89503096056,180026.27472052464,277277.4902883276
3668,2.0,46.04728929134912,27.38409026554092,6.0,5,7.0,1930,7.81528e-05,1,1,22,6398,141,3,23,1,0,0,0,0,5.0,1,0,243250.62331044863,385584.6012831924,243489.38776346738
3669,2.0,53.71487366849417,55.18427718462328,3.0,1,1.0,1977,0.005767451,1,1,1,388,0,0,0,1,0,1,0,0,377.0,0,1,143681.1841476016,178342.56686107177,82257.24837252153
3670,2.0,57.63522833756725,31.43975554216467,10.0,13,16.0,2005,0.07542368,1,1,11,3097,0,0,0,1,0,0,0,0,578.0,0,1,167073.34395124693,250613.2151511065,170750.65534174666
3671,2.0,49.27398155035911,29.52187617932179,6.0,9,9.0,1974,0.0,1,1,47,11319,0,3,5,1,0,0,0,0,78.0,0,0,212027.90507381962,192538.8720151198,205589.2099159256
3672,1.0,48.03187756107896,42.03187756107896,3.0,7,13.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,1,0,1,79.0,0,0,165107.70627407625,192538.8720151198,169594.29523727472
3673,2.0,46.1134724644221,33.406669594678405,5.0,2,5.0,1971,0.43788524,1,1,23,5735,3,0,5,1,0,1,0,0,90.0,0,0,201654.7261110164,180026.27472052464,161853.22560058231
3674,2.0,49.71052181593417,33.29039090787891,5.0,3,5.0,1966,0.151346216,1,0,32,5889,10,4,1,1,0,0,0,0,36.0,0,0,328784.51259435073,180026.27472052464,207450.13156709998
3675,2.0,93.73749747562552,41.714532038472974,6.0,8,25.0,2010,0.371148999,1,1,34,7065,1,2,5,1,0,0,0,0,102.0,0,1,170900.2142682733,221027.67238496797,250815.6972408846
3676,1.0,41.99692388230889,25.50317826273669,8.0,8,12.0,1978,0.194489265,1,1,47,8004,3,3,5,1,0,0,0,0,117.0,0,1,154154.1164650999,192538.8720151198,165571.6068008326
3677,1.0,38.92815373297433,20.337597962990294,8.0,4,17.0,1994,0.371148999,1,1,34,7065,1,2,5,1,0,0,0,0,102.0,0,1,126611.41489815869,227067.53387831067,171940.98380293808
3678,3.0,66.47191800762234,64.60692391242944,3.0,1,1.0,2017,0.034656082,1,1,0,168,0,0,0,1,0,1,0,0,377.0,0,1,155760.41968882288,183654.6970119634,140050.45338023166
3679,1.0,29.933935934822472,19.4615359263554,5.0,5,5.0,1960,0.151346216,1,0,32,5889,10,4,1,1,0,0,0,0,22.0,0,0,193026.9572940208,188753.1630208684,178799.72271836712
3680,1.0,31.686459835718995,18.339861276544717,6.0,1,8.0,1965,0.020741326,1,1,24,5613,5,2,5,1,0,0,0,0,4.0,0,0,156234.7872788913,178342.56686107177,149503.02700222965
3681,3.0,105.6222728494188,106.78521876576828,3.0,1,1.0,2015,0.041124634,1,1,46,9515,5,1,10,1,0,1,0,0,64.0,0,0,402273.7780134339,183654.6970119634,462262.46716117254
3682,1.0,38.64495753534338,22.285199719785407,8.0,3,5.0,1960,0.069660344,1,1,31,6119,4,1,2,1,0,0,0,0,65.0,0,0,153882.34056498017,180026.27472052464,161842.744496013
3683,2.0,58.92992089047305,55.04033440617366,10.0,16,17.0,2018,0.178916796,1,1,18,3594,4,1,5,1,0,0,0,0,12.0,0,0,231902.03361237267,218538.048236916,260550.38752704012
3684,2.0,56.24903266500361,32.214625292245,10.0,14,16.0,1975,0.341071945,1,1,27,5664,48,3,11,1,0,0,0,0,8.0,0,0,291034.28195346246,184486.69433545138,299871.7170314782
3685,1.0,53.77527789755955,47.77527789755955,3.0,3,4.0,1977,0.014072961,1,1,2,475,0,0,0,1,0,0,0,1,377.0,0,1,103905.55860519898,180026.27472052464,104826.27869630896
3686,1.0,31.50234199937792,20.012471054231494,5.0,3,5.0,1963,0.1363303,1,1,30,6141,10,3,6,1,0,0,0,0,29.0,0,0,246219.24186211318,180026.27472052464,183955.69375298865
3687,2.0,54.405583281236936,33.67559365222614,9.0,10,17.0,2013,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,0,377.0,0,1,143681.1841476016,173987.19085325956,142134.5704917956
3688,1.0,37.917888985277045,38.77762867229847,3.0,10,12.0,2013,0.034656082,1,1,0,168,0,0,0,1,0,0,0,0,377.0,0,1,103905.55860519898,173987.19085325956,78542.3124454086
3689,1.0,41.86894217903294,22.828053299240192,8.0,14,14.0,1999,0.041365446,1,1,31,5569,0,1,4,1,0,0,0,0,39.0,0,0,165492.67024854803,232825.53906714258,183931.60123850324
3690,3.0,52.77906727109493,34.06532013576498,6.0,7,9.0,1973,0.333891544,1,1,30,6564,1,0,0,1,0,0,0,0,40.0,0,0,207948.2907714275,192538.8720151198,192307.99132047044
3691,3.0,97.35372732075813,91.35372732075813,3.0,23,24.0,1977,0.069753361,1,1,53,13670,4,1,11,1,0,0,0,1,49.0,0,0,320748.5556944315,175836.38525932154,386079.2445542671
3692,3.0,61.013880105595,46.69775175341843,5.0,1,5.0,1965,0.1220903469999999,1,1,29,6566,7,4,0,1,0,0,0,0,49.0,0,0,299554.77161311544,178342.56686107177,230613.20140614492
3693,3.0,75.3410686641437,75.09886659243978,10.0,8,17.0,1987,0.019508796,1,1,37,7687,11,5,5,1,0,0,0,0,52.0,0,0,474866.0821208708,231293.38628897647,450182.05306694284
3694,2.0,56.32867275105532,34.233574274037366,8.0,3,16.0,1977,0.036122292,1,1,24,4378,0,1,1,1,0,0,0,0,55.0,0,0,224277.83102613143,180026.27472052464,228497.44551893754
3695,1.0,39.68563167079208,17.706905976201593,5.0,5,5.0,1928,0.0,1,1,30,7538,87,5,5,1,0,0,0,0,1.0,0,0,243250.62331044863,385584.6012831924,225075.54326354637
3696,3.0,61.37492724098669,45.189792194634784,6.0,4,9.0,1964,0.21843974,1,1,21,4472,6,4,7,0,0,0,0,0,7.0,0,0,353266.7874311244,188753.1630208684,310281.502699413
3697,1.0,13.30553146594922,9.495367198939064,3.0,1,5.0,1965,0.194489265,1,1,47,8004,3,3,5,1,0,1,0,0,117.0,0,1,154154.1164650999,178342.56686107177,95522.06983067853
3698,2.0,63.279709227873184,57.279709227873184,3.0,1,1.0,1977,0.069753361,1,1,53,13670,4,1,11,1,0,1,0,1,74.0,0,0,256069.35831470403,178342.56686107177,273316.858452679
3699,3.0,81.28032456205287,74.0414805952077,3.0,6,20.0,2014,0.161531741,1,1,25,5648,1,2,4,1,0,0,0,0,197.0,0,1,243581.54701008857,171058.5197985668,236851.15525181178
3700,2.0,44.1248130563069,27.99980905001265,6.0,4,5.0,1969,0.265088676,1,1,37,5288,0,3,2,1,0,0,0,0,50.0,0,0,193518.6591764792,188753.1630208684,184550.75058892573
3701,2.0,41.141297415648566,23.960543860981204,6.0,10,12.0,1973,0.174739084,1,1,17,3379,9,0,3,1,0,0,0,0,3.0,0,0,226094.13483530382,184486.69433545138,221507.2629116293
3702,2.0,53.96771942118431,31.11171018400577,8.0,10,16.0,1982,0.101872465,1,1,23,4583,3,3,3,1,0,0,0,0,66.0,0,0,228796.54255505843,232825.53906714258,250227.13770977355
3703,2.0,46.95097542506042,29.95527354268068,5.0,8,9.0,1969,0.4288258179999999,1,1,25,5011,8,0,2,1,0,0,0,0,45.0,0,0,197795.5718296234,192538.8720151198,161026.70217869407
3704,3.0,77.01361757906628,79.46329879749088,10.0,16,17.0,1977,0.2432045189999999,1,1,5,1564,0,0,0,1,0,0,0,0,333.0,0,1,215450.1170981757,175836.38525932154,219247.6408952538
3705,3.0,107.34229261327287,53.452251043956124,12.0,6,23.0,2006,0.195781053,1,1,23,5212,6,3,2,1,0,0,0,0,18.0,0,0,338968.5841550928,221027.67238496797,453008.02568531124
3706,1.0,39.03321670446257,23.901532570837297,9.0,8,16.0,1993,0.2322050839999999,1,1,24,4860,1,0,3,1,0,0,0,0,69.0,0,0,168808.8482552736,231293.38628897647,206582.16609960515
3707,3.0,106.97734154831063,2.760089738274329,3.0,12,12.0,2017,0.072157581,1,1,2,629,1,0,0,0,0,0,0,0,153.0,0,1,209726.09652546572,173987.19085325956,241936.96988050078
3708,1.0,39.47856243090988,24.461233246383348,6.0,4,9.0,1979,0.101872465,1,1,23,4583,3,3,3,1,0,0,0,0,66.0,0,0,176304.23683904562,188753.1630208684,164715.68923776565
3709,3.0,83.03430064113046,82.61283614933097,3.0,17,17.0,2016,7.81528e-05,1,1,22,6398,141,3,23,1,0,0,0,0,152.0,0,1,198393.4464494473,218538.048236916,258802.84214891106
3710,1.0,41.2369860467873,35.2369860467873,3.0,23,25.0,1977,0.2432045189999999,1,1,5,1564,0,0,0,1,0,0,0,1,333.0,0,1,131151.38600978858,175836.38525932154,125472.89437803002
3711,2.0,67.60980813005817,41.17594768866497,5.0,46,48.0,2002,0.0,1,1,7,1660,39,1,5,1,0,0,0,0,5.0,0,0,358548.9454874811,212356.92400084023,341553.8750177282
3712,2.0,64.99957793764446,58.99957793764446,3.0,12,17.0,1977,0.011654127,1,1,4,915,0,0,0,1,0,0,0,1,578.0,0,1,167073.34395124693,184486.69433545138,171845.2692184003
3713,2.0,48.96362106922259,28.09056304790889,5.0,6,9.0,1974,0.012338886,1,1,35,5776,1,2,4,1,0,0,0,0,39.0,0,0,235745.16441714685,192538.8720151198,193506.84335114222
3714,2.0,38.8503097301713,39.59406772826444,6.0,5,9.0,1965,0.341071945,1,1,27,5664,48,3,11,1,0,0,0,0,8.0,0,0,317732.4588156926,188753.1630208684,225230.77777106833
3715,1.0,38.93122519029418,3.006016574191634,3.0,16,17.0,2017,0.0071223169999999,1,1,1,264,0,0,1,1,0,0,0,0,445.0,0,1,147390.42564321414,218538.048236916,131486.33996473567
3716,2.0,44.1385234951216,33.369995292723004,5.0,4,5.0,1964,0.1363303,1,1,30,6141,10,3,6,1,0,0,0,0,29.0,0,0,370920.7288891404,188753.1630208684,231073.50353227055
3717,3.0,98.95134588342312,57.34024922752951,6.0,24,27.0,2012,0.111627393,1,1,50,12238,8,2,3,1,0,0,0,0,46.0,0,0,378388.1461811249,218538.048236916,426701.26115442417
3718,1.0,42.56705826555818,36.56705826555818,3.0,17,25.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,0,0,1,578.0,0,1,117801.20493288733,175836.38525932154,131647.74966206544
3719,2.0,64.86151003149466,36.81962793236171,12.0,11,17.0,2013,0.2432045189999999,1,1,5,1564,0,0,0,1,0,0,0,0,333.0,0,1,178456.9735752324,173987.19085325956,176764.77817771237
3720,3.0,84.79070574020889,82.87359689521945,3.0,1,1.0,2013,0.041124634,1,1,46,9515,5,1,10,1,0,1,0,0,64.0,0,0,402273.7780134339,183654.6970119634,412355.4413304766
3721,2.0,66.9992600304534,35.78203872462471,10.0,15,22.0,1986,0.037177818,1,1,52,11217,1,1,7,1,0,0,0,0,43.0,0,0,227865.9901598276,232825.53906714258,284750.9639567819
3722,2.0,46.87481903608061,34.54062555836462,5.0,3,5.0,1965,0.000995363,1,1,42,7651,1,1,5,1,0,0,0,0,48.0,0,0,190500.6367525019,180026.27472052464,182197.86019656956
3723,1.0,41.951461691916414,45.6721398350965,6.0,13,17.0,2018,0.072157581,1,1,2,629,1,0,0,0,0,0,0,0,153.0,0,1,129252.44008922527,173987.19085325956,126823.55426130762
3724,1.0,46.66944514059817,40.66944514059817,3.0,8,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,1,79.0,0,0,165107.70627407625,192538.8720151198,161914.63135920942
3725,1.0,34.74574985519149,19.095600342363277,6.0,3,9.0,1976,0.4288258179999999,1,1,25,5011,8,0,2,1,0,0,0,0,45.0,0,0,156375.02000227175,180026.27472052464,154170.17406471085
3726,2.0,66.36818566355153,60.36818566355153,3.0,14,17.0,1977,0.2432045189999999,1,1,5,1564,0,0,0,1,0,1,0,1,333.0,0,1,178456.9735752324,184486.69433545138,183319.28358977902
